movie_id,movie_title,imdb_url,decade,genres
824,"Great White Hype, The (1996)","http://us.imdb.com/M/title-exact?Great%20White%20Hype,%20The%20(1996)",90s, comedy
825,"Arrival, The (1996)","http://us.imdb.com/M/title-exact?Arrival,%20The%20(1996)",90s, action sci-fi thriller
826,"Phantom, The (1996)","http://us.imdb.com/M/title-exact?Phantom,%20The%20(1996)",90s, adventure
827,Daylight (1996),http://us.imdb.com/M/title-exact?Daylight%20(1996),90s, action adventure thriller
828,Alaska (1996),http://us.imdb.com/M/title-exact?Alaska%20(1996),90s, adventure childrens
829,Fled (1996),http://us.imdb.com/M/title-exact?Fled%20(1996),90s, action adventure
830,Power 98 (1995),http://us.imdb.com/M/title-exact?Power%2098%20(1995),90s, action mystery thriller
831,Escape from L.A. (1996),http://us.imdb.com/M/title-exact?Escape%20from%20L.A.%20(1996),90s, action adventure sci-fi thriller
832,Bogus (1996),http://us.imdb.com/M/title-exact?Bogus%20(1996),90s, childrens drama fantasy
833,Bulletproof (1996),http://us.imdb.com/M/title-exact?Bulletproof%20(1996),90s, action
834,Halloween: The Curse of Michael Myers (1995),http://us.imdb.com/M/title-exact?Halloween:%20The%20Curse%20of%20Michael%20Myers%20(1995),90s, horror thriller
835,"Gay Divorcee, The (1934)",http://us.imdb.com/M/title-exact?Gay%20Divorcee%2C%20The%20%281934%29,30s, comedy musical romance
836,Ninotchka (1939),http://us.imdb.com/M/title-exact?Ninotchka%20(1939),30s, comedy romance
837,Meet John Doe (1941),http://us.imdb.com/M/title-exact?Meet%20John%20Doe%20(1941),40s, drama
838,In the Line of Duty 2 (1987),http://us.imdb.com/M/title-exact?In%20the%20Line%20of%20Duty%202%20(1987),90s, action
839,Loch Ness (1995),http://us.imdb.com/M/title-exact?Loch%20Ness%20(1995),90s, horror thriller
840,Last Man Standing (1996),http://us.imdb.com/M/title-exact?Last%20Man%20Standing%20(1996/I),90s, action drama western
841,"Glimmer Man, The (1996)","http://us.imdb.com/M/title-exact?Glimmer%20Man,%20The%20(1996)",90s, action thriller
842,Pollyanna (1960),http://us.imdb.com/M/title-exact?Pollyanna%20(1960),60s, childrens comedy drama
843,"Shaggy Dog, The (1959)","http://us.imdb.com/M/title-exact?Shaggy%20Dog,%20The%20(1959)",50s, childrens comedy
844,Freeway (1996),http://us.imdb.com/M/title-exact?Freeway%20(1996),90s, crime
845,That Thing You Do! (1996),http://us.imdb.com/M/title-exact?That%20Thing%20You%20Do!%20(1996),90s, comedy
846,To Gillian on Her 37th Birthday (1996),http://us.imdb.com/M/title-exact?To%20Gillian%20on%20Her%2037th%20Birthday%20(1996),90s, drama romance
847,Looking for Richard (1996),http://us.imdb.com/M/title-exact?Looking%20for%20Richard%20(1996),90s, documentary drama
848,"Murder, My Sweet (1944)","http://us.imdb.com/M/title-exact?Murder,%20My%20Sweet%20(1944)",40s, film_noir thriller
849,Days of Thunder (1990),http://us.imdb.com/M/title-exact?Days%20of%20Thunder%20(1990),90s, action romance
850,"Perfect Candidate, A (1996)","http://us.imdb.com/M/title-exact?Perfect%20Candidate,%20A%20(1996)",90s, documentary
851,Two or Three Things I Know About Her (1966),http://us.imdb.com/M/title-exact?Deux%20ou%20trois%20choses%20que%20je%20sais%20d'elle%20(1966),60s, drama
852,"Bloody Child, The (1996)",http://us.imdb.com/M/title-exact?Bloody%20Child%2C%20The%20%281996%29,90s, drama thriller
853,Braindead (1992),http://us.imdb.com/M/title-exact?Braindead%20(1992),90s, comedy horror
854,Bad Taste (1987),http://us.imdb.com/M/title-exact?Bad%20Taste%20(1987),80s, comedy horror
855,Diva (1981),http://us.imdb.com/M/title-exact?Diva%20(1981),80s, action drama mystery romance thriller
856,Night on Earth (1991),http://us.imdb.com/M/title-exact?Night%20on%20Earth%20(1991),90s, comedy drama
857,Paris Was a Woman (1995),http://us.imdb.com/M/title-exact?Paris%20Was%20a%20Woman%20(1995),90s, documentary
858,Amityville: Dollhouse (1996),http://us.imdb.com/M/title-exact?Amityville:%20Dollhouse%20(1996),90s, horror
859,April Fool's Day (1986),http://us.imdb.com/M/title-exact?April%20Fool's%20Day%20(1986),80s, comedy horror
860,"Believers, The (1987)","http://us.imdb.com/M/title-exact?Believers,%20The%20(1987)",80s, horror thriller
861,Nosferatu a Venezia (1986),http://us.imdb.com/M/title-exact?Nosferatu%20a%20Venezia%20(1986),80s, horror
862,Jingle All the Way (1996),http://us.imdb.com/M/title-exact?Jingle%20All%20the%20Way%20(1996),90s, adventure childrens comedy
863,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)","http://us.imdb.com/M/title-exact?Giardino%20dei%20Finzi-Contini,%20Il%20(1970)",90s, drama
864,My Fellow Americans (1996),http://us.imdb.com/M/title-exact?My%20Fellow%20Americans%20(1996),90s, comedy
865,"Ice Storm, The (1997)",http://us.imdb.com/M/title-exact?Ice+Storm%2C+The+(1997),90s, drama
866,Michael (1996),http://us.imdb.com/M/title-exact?Michael%20(1996),90s, comedy romance
867,"Whole Wide World, The (1996)","http://us.imdb.com/M/title-exact?Whole%20Wide%20World,%20The%20(1996)",90s, drama
868,Hearts and Minds (1996),http://us.imdb.com/M/title-exact?Hearts%20and%20Minds%20(1996),90s, drama
869,Fools Rush In (1997),http://us.imdb.com/M/title-exact?Fools%20Rush%20In%20(1997),90s, comedy romance
870,Touch (1997),http://us.imdb.com/M/title-exact?Touch%20(1997),90s, romance
871,Vegas Vacation (1997),http://us.imdb.com/M/title-exact?Vegas%20Vacation%20(1997),90s, comedy
872,Love Jones (1997),http://us.imdb.com/M/title-exact?Love%20Jones%20(1997),90s, romance
873,Picture Perfect (1997),http://us.imdb.com/M/title-exact?Picture+Perfect+(1997),90s, comedy romance
874,Career Girls (1997),http://us.imdb.com/M/title-exact?Career+Girls+(1997),90s, drama
875,She's So Lovely (1997),http://us.imdb.com/M/title-exact?She%27s+So+Lovely+(1997),90s, drama romance
876,Money Talks (1997),http://us.imdb.com/M/title-exact?Money+Talks+(1997),90s, action comedy
877,Excess Baggage (1997),http://us.imdb.com/M/title-exact?Excess+Baggage+(1997),90s, adventure romance
878,That Darn Cat! (1997),http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),90s, childrens comedy mystery
879,"Peacemaker, The (1997)",http://us.imdb.com/M/title-exact?Peacemaker%2C+The+(1997),90s, action thriller war
880,Soul Food (1997),http://us.imdb.com/M/title-exact?Soul+Food+(1997),90s, drama
881,Money Talks (1997),http://us.imdb.com/M/title-exact?Money+Talks+(1997),90s, action comedy
882,Washington Square (1997),http://us.imdb.com/M/title-exact?Washington+Square+(1997),90s, drama
883,Telling Lies in America (1997),http://us.imdb.com/M/title-exact?Telling+Lies+in+America+(1997),90s, drama
884,Year of the Horse (1997),http://us.imdb.com/M/title-exact?Year+of+the+Horse+(1997),90s, documentary
885,Phantoms (1998),http://us.imdb.com/M/title-exact?Phantoms+(1998),90s, horror
886,"Life Less Ordinary, A (1997)","http://us.imdb.com/M/title-exact?Life+Less+Ordinary,+A+(1997)",90s, romance thriller
887,Eve's Bayou (1997),http://us.imdb.com/M/title-exact?Eve's+Bayou+(1997),90s, drama
888,One Night Stand (1997),http://us.imdb.com/M/title-exact?One+Night+Stand+(1997),90s, drama
889,"Tango Lesson, The (1997)","http://us.imdb.com/M/title-exact?Tango+Lesson,+The+(1997)",90s, romance
890,Mortal Kombat: Annihilation (1997),http://us.imdb.com/M/title-exact?Mortal+Kombat%3A+Annihilation+(1997),90s, action adventure
891,Bent (1997),http://us.imdb.com/M/title-exact?imdb-title-118698,90s, drama war
892,Flubber (1997),http://us.imdb.com/M/title-exact?imdb-title-119137,90s, childrens comedy fantasy
893,For Richer or Poorer (1997),http://us.imdb.com/M/title-exact?imdb-title-119142,90s, comedy
894,Home Alone 3 (1997),http://us.imdb.com/M/title-exact?imdb-title-119303,90s, childrens comedy
895,Scream 2 (1997),http://us.imdb.com/M/title-exact?imdb-title-120082,90s, horror thriller
896,"Sweet Hereafter, The (1997)",http://us.imdb.com/M/title-exact?Sweet+Hereafter%2C+The+(1997),90s, drama
897,Time Tracers (1995),http://us.imdb.com/M/title-exact?imdb-title-128755,90s, action adventure sci-fi
898,"Postman, The (1997)",http://us.imdb.com/M/title-exact?imdb-title-119925,90s, drama
899,"Winter Guest, The (1997)",http://us.imdb.com/M/title-exact?imdb-title-120521,90s, drama
900,Kundun (1997),http://us.imdb.com/M/title-exact?imdb-title-119485,90s, drama
901,Mr. Magoo (1997),http://us.imdb.com/M/title-exact?imdb-title-119718,90s, comedy
902,"Big Lebowski, The (1998)",http://us.imdb.com/M/title-exact?imdb-title-118715,90s, comedy crime mystery thriller
903,Afterglow (1997),http://us.imdb.com/M/title-exact?imdb-title-118566,90s, drama romance
904,Ma vie en rose (My Life in Pink) (1997),http://us.imdb.com/M/title-exact?imdb-title-119590,90s, comedy drama
905,Great Expectations (1998),http://us.imdb.com/M/title-exact?imdb-title-119223,90s, drama romance
906,Oscar & Lucinda (1997),http://us.imdb.com/M/title-exact?imdb-title-119843,90s, drama romance
907,Vermin (1998),http://us.imdb.com/M/title-exact?imdb-title-120881,90s, comedy
908,Half Baked (1998),http://us.imdb.com/M/title-exact?imdb-title-120693,90s, comedy
909,Dangerous Beauty (1998),http://us.imdb.com/M/title-exact?imdb-title-118892,90s, drama
910,Nil By Mouth (1997),http://us.imdb.com/Title?Nil+By+Mouth+(1997),90s, drama
911,Twilight (1998),http://us.imdb.com/M/title-exact?imdb-title-119594,90s, crime drama
912,U.S. Marshalls (1998),http://us.imdb.com/Title?U.S.+Marshals+(1998),90s, action thriller
913,Love and Death on Long Island (1997),http://us.imdb.com/Title?Love+and+Death+on+Long+Island+(1997),90s, comedy
914,Wild Things (1998),http://us.imdb.com/Title?Wild+Things+(1998),90s, crime drama mystery thriller
915,Primary Colors (1998),http://us.imdb.com/Title?Primary+Colors+(1998),90s, drama
916,Lost in Space (1998),http://us.imdb.com/Title?Lost+in+Space+(1998),90s, action sci-fi thriller
917,Mercury Rising (1998),http://us.imdb.com/Title?Mercury+Rising+(1998),90s, action drama thriller
918,City of Angels (1998),http://us.imdb.com/Title?City+of+Angels+(1998),90s, romance
919,"City of Lost Children, The (1995)","http://us.imdb.com/Title?Cit%E9+des+enfants+perdus,+La+(1995)",90s, adventure sci-fi
920,Two Bits (1995),http://us.imdb.com/M/title-exact?Two%20Bits%20(1995),90s, drama
921,Farewell My Concubine (1993),http://us.imdb.com/M/title-exact?Ba%20Wang%20Bie%20Ji%20(1993),90s, drama romance
922,Dead Man (1995),http://us.imdb.com/M/title-exact?Dead%20Man%20(1995),90s, western
923,Raise the Red Lantern (1991),http://us.imdb.com/M/title-exact?Da%20Hong%20Deng%20Long%20Gao%20Gao%20Gua%20(1991),90s, drama
924,White Squall (1996),http://us.imdb.com/M/title-exact?White%20Squall%20(1996),90s, adventure drama
925,Unforgettable (1996),http://us.imdb.com/Title?Unforgettable+(1996),90s, sci-fi thriller
926,Down Periscope (1996),http://us.imdb.com/M/title-exact?Down%20Periscope%20(1996),90s, comedy
927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)","http://us.imdb.com/M/title-exact?Flor%20de%20mi%20secreto,%20La%20(1995)",90s, drama
928,"Craft, The (1996)","http://us.imdb.com/M/title-exact?Craft,%20The%20(1996)",90s, drama horror
929,Harriet the Spy (1996),http://us.imdb.com/M/title-exact?Harriet%20the%20Spy%20(1996),90s, childrens comedy
930,Chain Reaction (1996),http://us.imdb.com/M/title-exact?Chain%20Reaction%20(1996),90s, action adventure thriller
931,"Island of Dr. Moreau, The (1996)","http://us.imdb.com/M/title-exact?Island%20of%20Dr.%20Moreau,%20The%20(1996)",90s, sci-fi thriller
932,First Kid (1996),http://us.imdb.com/M/title-exact?First%20Kid%20(1996),90s, childrens comedy
933,"Funeral, The (1996)","http://us.imdb.com/M/title-exact?Funeral,%20The%20(1996)",90s, drama
934,"Preacher's Wife, The (1996)","http://us.imdb.com/M/title-exact?Preacher's%20Wife,%20The%20(1996)",90s, drama
935,Paradise Road (1997),http://us.imdb.com/M/title-exact?Paradise%20Road%20%281997%29,90s, drama war
936,Brassed Off (1996),http://us.imdb.com/M/title-exact?Brassed%20Off%20%281996%29,90s, comedy drama romance
937,"Thousand Acres, A (1997)",http://us.imdb.com/M/title-exact?Thousand+Acres%2C+A+(1997),90s, drama
938,"Smile Like Yours, A (1997)",http://us.imdb.com/M/title-exact?Smile+Like+Yours%2C+A+(1997),90s, comedy romance
939,Murder in the First (1995),http://us.imdb.com/M/title-exact?Murder%20in%20the%20First%20(1995),90s, drama thriller
940,Airheads (1994),http://us.imdb.com/M/title-exact?Airheads%20(1994),90s, comedy
941,With Honors (1994),http://us.imdb.com/M/title-exact?With%20Honors%20(1994),90s, comedy drama
942,What's Love Got to Do with It (1993),http://us.imdb.com/M/title-exact?What's%20Love%20Got%20to%20Do%20with%20It%20(1993),90s, drama
943,Killing Zoe (1994),http://us.imdb.com/M/title-exact?Killing%20Zoe%20(1994),90s, thriller
944,Renaissance Man (1994),http://us.imdb.com/M/title-exact?Renaissance%20Man%20(1994),90s, comedy drama war
945,Charade (1963),http://us.imdb.com/M/title-exact?Charade%20(1963),60s, comedy mystery romance thriller
946,"Fox and the Hound, The (1981)","http://us.imdb.com/M/title-exact?Fox%20and%20the%20Hound,%20The%20(1981)",80s, animation childrens
947,"Big Blue, The (Grand bleu, Le) (1988)","http://us.imdb.com/M/title-exact?Grand%20bleu,%20Le%20(1988)",80s, adventure romance
948,Booty Call (1997),http://us.imdb.com/M/title-exact?Booty%20Call%20(1997),90s, comedy romance
949,How to Make an American Quilt (1995),http://us.imdb.com/M/title-exact?How%20to%20Make%20an%20American%20Quilt%20(1995),90s, drama romance
950,Georgia (1995),http://us.imdb.com/M/title-exact?Georgia%20(1995),90s, drama
951,"Indian in the Cupboard, The (1995)","http://us.imdb.com/M/title-exact?Indian%20in%20the%20Cupboard,%20The%20(1995)",90s, adventure childrens fantasy
952,Blue in the Face (1995),http://us.imdb.com/M/title-exact?Blue%20in%20the%20Face%20(1995),90s, comedy
953,Unstrung Heroes (1995),http://us.imdb.com/M/title-exact?Unstrung%20Heroes%20(1995),90s, comedy drama
954,Unzipped (1995),http://us.imdb.com/M/title-exact?Unzipped%20(1995),90s, documentary
955,Before Sunrise (1995),http://us.imdb.com/M/title-exact?Before%20Sunrise%20(1995),90s, drama romance
956,Nobody's Fool (1994),http://us.imdb.com/M/title-exact?Nobody's%20Fool%20(1994),90s, drama
957,Pushing Hands (1992),http://us.imdb.com/M/title-exact?Tui%20Shou%20(1992),90s, comedy
958,To Live (Huozhe) (1994),http://us.imdb.com/M/title-exact?Huozhe%20(1994),90s, drama
959,Dazed and Confused (1993),http://us.imdb.com/M/title-exact?Dazed%20and%20Confused%20(1993),90s, comedy
960,Naked (1993),http://us.imdb.com/M/title-exact?Naked%20(1993),90s, drama
961,Orlando (1993),http://us.imdb.com/M/title-exact?Orlando%20(1993),90s, drama
962,Ruby in Paradise (1993),http://us.imdb.com/M/title-exact?Ruby%20in%20Paradise%20(1993),90s, drama
963,Some Folks Call It a Sling Blade (1993),http://us.imdb.com/M/title-exact?Some%20Folks%20Call%20It%20a%20Sling%20Blade%20(1993),90s, drama thriller
964,"Month by the Lake, A (1995)","http://us.imdb.com/M/title-exact?Month%20by%20The%20Lake,%20A%20(1995)",90s, comedy drama
965,Funny Face (1957),http://us.imdb.com/M/title-exact?Funny%20Face%20(1957),50s, comedy musical
966,"Affair to Remember, An (1957)","http://us.imdb.com/M/title-exact?Affair%20to%20Remember,%20An%20(1957)",50s, romance
967,Little Lord Fauntleroy (1936),http://us.imdb.com/M/title-exact?Little%20Lord%20Fauntleroy%20(1936),30s, drama
968,"Inspector General, The (1949)","http://us.imdb.com/M/title-exact?Inspector%20General,%20The%20(1949)",40s, musical
969,Winnie the Pooh and the Blustery Day (1968),http://us.imdb.com/M/title-exact?Winnie%20the%20Pooh%20and%20the%20Blustery%20Day%20%281968%29,60s, animation childrens
970,Hear My Song (1991),http://us.imdb.com/M/title-exact?Hear%20My%20Song%20(1991),90s, comedy
971,Mediterraneo (1991),http://us.imdb.com/M/title-exact?Mediterraneo%20(1991),90s, comedy war
972,Passion Fish (1992),http://us.imdb.com/M/title-exact?Passion%20Fish%20(1992),90s, drama
973,Grateful Dead (1995),http://us.imdb.com/M/title-exact?Grateful%20Dead%20(1995),90s, documentary
974,Eye for an Eye (1996),http://us.imdb.com/Title?Eye+for+an+Eye+(1996),90s, drama thriller
975,Fear (1996),http://us.imdb.com/M/title-exact?Fear%20(1996),90s, thriller
976,Solo (1996),http://us.imdb.com/M/title-exact?Solo%20(1996),90s, action sci-fi thriller
977,"Substitute, The (1996)","http://us.imdb.com/M/title-exact?Substitute,%20The%20(1996)",90s, action
978,Heaven's Prisoners (1996),http://us.imdb.com/M/title-exact?Heaven's%20Prisoners%20(1996),90s, mystery thriller
979,"Trigger Effect, The (1996)","http://us.imdb.com/M/title-exact?Trigger%20Effect,%20The%20(1996)",90s, drama thriller
980,Mother Night (1996),http://us.imdb.com/M/title-exact?Mother%20Night%20(1996),90s, drama
981,Dangerous Ground (1997),http://us.imdb.com/M/title-exact?Dangerous%20Ground%20(1997),90s, drama
982,Maximum Risk (1996),http://us.imdb.com/M/title-exact?Maximum%20Risk%20(1996),90s, action adventure thriller
983,"Rich Man's Wife, The (1996)","http://us.imdb.com/M/title-exact?Rich%20Man's%20Wife,%20The%20(1996)",90s, thriller
984,Shadow Conspiracy (1997),http://us.imdb.com/M/title-exact?Shadow%20Conspiracy%20(1997),90s, thriller
985,Blood & Wine (1997),http://us.imdb.com/Title?Blood+%26+Wine+(1997),90s, drama
986,Turbulence (1997),http://us.imdb.com/M/title-exact?Turbulence%20(1997),90s, thriller
987,Underworld (1997),http://us.imdb.com/M/title-exact?Underworld%20(1997),90s, thriller
988,"Beautician and the Beast, The (1997)","http://us.imdb.com/M/title-exact?Beautician%20and%20the%20Beast,%20The%20(1997)",90s, comedy romance
989,Cats Don't Dance (1997),http://us.imdb.com/M/title-exact?Cats%20Don%27t%20Dance%20(1997),90s, animation childrens musical
990,Anna Karenina (1997),http://us.imdb.com/M/title-exact?Anna%20Karenina%20%281997%29,90s, drama romance
991,Keys to Tulsa (1997),http://us.imdb.com/Title?Keys+to+Tulsa+(1997),90s, crime
992,Head Above Water (1996),http://us.imdb.com/M/title-exact?Head+Above+Water+(1996),90s, comedy thriller
993,Hercules (1997),http://us.imdb.com/M/title-exact?Hercules+(1997),90s, adventure animation childrens comedy musical
994,"Last Time I Committed Suicide, The (1997)",http://us.imdb.com/M/title-exact?Last+Time+I+Committed+Suicide%2C+The+(1997),90s, drama
995,"Kiss Me, Guido (1997)",http://us.imdb.com/M/title-exact?Kiss+Me%2C+Guido+(1997),90s, comedy
996,"Big Green, The (1995)","http://us.imdb.com/M/title-exact?Big%20Green,%20The%20(1995)",90s, childrens comedy
997,Stuart Saves His Family (1995),http://us.imdb.com/M/title-exact?Stuart%20Saves%20His%20Family%20(1995),90s, comedy
998,Cabin Boy (1994),http://us.imdb.com/M/title-exact?Cabin%20Boy%20(1994),90s, comedy
999,Clean Slate (1994),http://us.imdb.com/M/title-exact?Clean%20Slate%20(1994),90s, comedy
1000,Lightning Jack (1994),http://us.imdb.com/M/title-exact?Lightning%20Jack%20(1994),90s, comedy western
1001,"Stupids, The (1996)","http://us.imdb.com/M/title-exact?Stupids,%20The%20(1996)",90s, comedy
1002,"Pest, The (1997)","http://us.imdb.com/M/title-exact?Pest,%20The%20(1997)",90s, comedy
1003,That Darn Cat! (1997),http://us.imdb.com/M/title-exact?That%20Darn%20Cat%20(1997),90s, childrens comedy mystery
1004,Geronimo: An American Legend (1993),http://us.imdb.com/M/title-exact?Geronimo:%20An%20American%20Legend%20(1993),90s, drama western
1005,"Double vie de Véronique, La (Double Life of Veronique, The) (1991)",http://us.imdb.com/M/title-exact?Podwojne%20zycie%20Weroniki%20(1991),90s, drama
1006,Until the End of the World (Bis ans Ende der Welt) (1991),http://us.imdb.com/M/title-exact?Bis%20ans%20Ende%20der%20Welt%20(1991),90s, drama sci-fi
1007,Waiting for Guffman (1996),http://us.imdb.com/M/title-exact?Waiting%20for%20Guffman%20(1996),90s, comedy
1008,I Shot Andy Warhol (1996),http://us.imdb.com/M/title-exact?I%20Shot%20Andy%20Warhol%20(1996),90s, drama
1009,Stealing Beauty (1996),http://us.imdb.com/M/title-exact?Stealing%20Beauty%20(1996),90s, drama
1010,Basquiat (1996),http://us.imdb.com/M/title-exact?Basquiat%20(1996),90s, drama
1011,2 Days in the Valley (1996),http://us.imdb.com/M/title-exact?2%20Days%20in%20the%20Valley%20(1996),90s, crime
1012,Private Parts (1997),http://us.imdb.com/M/title-exact?Private%20Parts%20(1997),90s, comedy drama
1013,Anaconda (1997),http://us.imdb.com/M/title-exact?Anaconda%20%281997%29,90s, action adventure thriller
1014,Romy and Michele's High School Reunion (1997),http://us.imdb.com/M/title-exact?Romy%20and%20Michele%27s%20High%20School%20Reunion%20%281997%29,90s, comedy
1015,Shiloh (1997),http://us.imdb.com/M/title-exact?Shiloh%20%281997%29,90s, childrens drama
1016,Con Air (1997),http://us.imdb.com/M/title-exact?Con%20Air%20%281997%29,90s, action adventure thriller
1017,Trees Lounge (1996),http://us.imdb.com/M/title-exact?Trees%20Lounge%20(1996),90s, drama
1018,Tie Me Up! Tie Me Down! (1990),http://us.imdb.com/Title?%A1%C1tame%21+(1990),90s, drama
1019,"Die xue shuang xiong (Killer, The) (1989)",http://us.imdb.com/M/title-exact?Die%20xue%20shuang%20xiong%20(1989),80s, action thriller
1020,Gaslight (1944),http://us.imdb.com/M/title-exact?Gaslight%20(1944),40s, mystery thriller
1021,8 1/2 (1963),http://us.imdb.com/M/title-exact?8%201/2%20(1963),60s, drama
1022,"Fast, Cheap & Out of Control (1997)","http://us.imdb.com/M/title-exact?Fast,+Cheap+&+Out+of+Control+(1997)",90s, documentary
1023,Fathers' Day (1997),http://us.imdb.com/M/title-exact?Fathers%27%20Day%20%281997%29,90s, comedy
1024,Mrs. Dalloway (1997),http://us.imdb.com/M/title-exact?Mrs%2E+Dalloway+(1997),90s, romance
1025,Fire Down Below (1997),http://us.imdb.com/M/title-exact?Fire+Down+Below+(1997),90s, action drama thriller
1026,"Lay of the Land, The (1997)",http://us.imdb.com/M/title-exact?Lay+of+the+Land%2C+The+(1997),90s, comedy drama
1027,"Shooter, The (1995)","http://us.imdb.com/M/title-exact?Shooter,%20The%20(1995)",90s, action
1028,Grumpier Old Men (1995),http://us.imdb.com/M/title-exact?Grumpier%20Old%20Men%20(1995),90s, comedy romance
1029,Jury Duty (1995),http://us.imdb.com/M/title-exact?Jury%20Duty%20(1995),90s, comedy
1030,"Beverly Hillbillies, The (1993)","http://us.imdb.com/M/title-exact?Beverly%20Hillbillies,%20The%20(1993)",90s, comedy
1031,Lassie (1994),http://us.imdb.com/M/title-exact?Lassie%20(1994),90s, adventure childrens
1032,Little Big League (1994),http://us.imdb.com/M/title-exact?Little%20Big%20League%20(1994),90s, childrens comedy
1033,Homeward Bound II: Lost in San Francisco (1996),http://us.imdb.com/M/title-exact?Homeward%20Bound%20II:%20Lost%20in%20San%20Francisco%20(1996),90s, adventure childrens
1034,"Quest, The (1996)","http://us.imdb.com/M/title-exact?Quest,%20The%20(1996/I)",90s, action adventure
1035,Cool Runnings (1993),http://us.imdb.com/M/title-exact?Cool%20Runnings%20(1993),90s, comedy
1036,Drop Dead Fred (1991),http://us.imdb.com/M/title-exact?Drop%20Dead%20Fred%20(1991),90s, comedy fantasy
1037,Grease 2 (1982),http://us.imdb.com/M/title-exact?Grease%202%20(1982),80s, comedy musical romance
1038,Switchback (1997),http://us.imdb.com/M/title-exact?Switchback+(1997),90s, thriller
1039,Hamlet (1996),http://us.imdb.com/M/title-exact?Hamlet%20(1996),90s, drama
1040,Two if by Sea (1996),http://us.imdb.com/M/title-exact?Two%20if%20by%20Sea%20(1996),90s, comedy romance
1041,Forget Paris (1995),http://us.imdb.com/M/title-exact?Forget%20Paris%20(1995),90s, comedy romance
1042,Just Cause (1995),http://us.imdb.com/M/title-exact?Just%20Cause%20(1995),90s, mystery thriller
1043,Rent-a-Kid (1995),http://us.imdb.com/M/title-exact?Rent-a-Kid%20(1995),90s, comedy
1044,"Paper, The (1994)","http://us.imdb.com/M/title-exact?Paper,%20The%20(1994)",90s, comedy drama
1045,Fearless (1993),http://us.imdb.com/M/title-exact?Fearless%20(1993),90s, drama
1046,Malice (1993),http://us.imdb.com/M/title-exact?Malice%20(1993),90s, thriller
1047,Multiplicity (1996),http://us.imdb.com/M/title-exact?Multiplicity%20(1996),90s, comedy
1048,She's the One (1996),http://us.imdb.com/M/title-exact?She's%20the%20One%20(1996),90s, comedy romance
1049,House Arrest (1996),http://us.imdb.com/Title?House+Arrest+(1996/I),90s, comedy
1050,"Ghost and Mrs. Muir, The (1947)","http://us.imdb.com/M/title-exact?Ghost%20and%20Mrs.%20Muir,%20The%20(1947)",40s, drama romance
1051,"Associate, The (1996)","http://us.imdb.com/M/title-exact?Associate,%20The%20(1996)",90s, comedy
1052,Dracula: Dead and Loving It (1995),http://us.imdb.com/M/title-exact?Dracula:%20Dead%20and%20Loving%20It%20(1995),90s, comedy horror
1053,Now and Then (1995),http://us.imdb.com/M/title-exact?Now%20and%20Then%20(1995),90s, drama
1054,Mr. Wrong (1996),http://us.imdb.com/M/title-exact?Mr.%20Wrong%20(1996),90s, comedy
1055,"Simple Twist of Fate, A (1994)","http://us.imdb.com/M/title-exact?Simple%20Twist%20of%20Fate,%20A%20(1994)",90s, drama
1056,Cronos (1992),http://us.imdb.com/M/title-exact?Cronos%20(1992),90s, horror
1057,"Pallbearer, The (1996)","http://us.imdb.com/M/title-exact?Pallbearer,%20The%20(1996)",90s, comedy
1058,"War, The (1994)","http://us.imdb.com/M/title-exact?War,%20The%20(1994)",90s, adventure drama
1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),http://us.imdb.com/M/title-exact?Don't%20Be%20a%20Menace%20(1996),90s, comedy
1060,"Adventures of Pinocchio, The (1996)","http://us.imdb.com/M/title-exact?Adventures%20of%20Pinocchio,%20The%20(1996)",90s, adventure childrens
1061,"Evening Star, The (1996)","http://us.imdb.com/M/title-exact?Evening%20Star,%20The%20(1996)",90s, comedy drama
1062,Four Days in September (1997),http://us.imdb.com/M/title-exact?imdb-title-119815,90s, drama
1063,"Little Princess, A (1995)","http://us.imdb.com/M/title-exact?Little%20Princess,%20A%20(1995)",90s, childrens drama
1064,Crossfire (1947),http://us.imdb.com/M/title-exact?Crossfire%20(1947),40s, crime film_noir
1065,Koyaanisqatsi (1983),http://us.imdb.com/M/title-exact?Koyaanisqatsi%20(1983),80s, documentary war
1066,Balto (1995),http://us.imdb.com/M/title-exact?Balto%20(1995),90s, animation childrens
1067,Bottle Rocket (1996),http://us.imdb.com/M/title-exact?Bottle%20Rocket%20(1996),90s, comedy
1068,"Star Maker, The (Uomo delle stelle, L') (1995)","http://us.imdb.com/M/title-exact?Uomo%20delle%20stelle,%20L'%20(1995)",90s, drama
1069,Amateur (1994),http://us.imdb.com/M/title-exact?Amateur%20(1994),90s, crime drama thriller
1070,Living in Oblivion (1995),http://us.imdb.com/M/title-exact?Living%20in%20Oblivion%20(1995),90s, comedy
1071,Party Girl (1995),http://us.imdb.com/Title?Party+Girl+(1995/I),90s, comedy
1072,"Pyromaniac's Love Story, A (1995)","http://us.imdb.com/M/title-exact?Pyromaniac's%20Love%20Story,%20A%20(1995)",90s, comedy romance
1073,Shallow Grave (1994),http://us.imdb.com/Title?Shallow+Grave+(1994),90s, thriller
